xml_file,wav_file,token_n,start,end,orth,ipa_gold,ipa_notone,ipa_full_normalized,changed,source_corpus
V_go_2nd_pl_inf_01_02_spkrJS.xml,V_go_2nd_pl_inf_01_02_spkrJS.wav,2,0.90,1.69,kua'an,kwã˥ʔã̰˩,kwãʔã̰,kwãʔã̰,yes,single-word
V_go_2nd_sg_form_01_02_spkrJS.xml,V_go_2nd_sg_form_01_02_spkrJS.wav,2,0.85,1.66,kua'an,kwã˥ʔã̰↘,kwãʔã̰,kwãʔã̰,yes,single-word
V_go_2nd_sg_inf_02_spkrJS.xml,V_go_2nd_sg_inf_02_spkrJS.wav,kua'an (2S-INF),0.06,0.51,kua'an (2S-INF),kwã˥ʔã↘,kwãʔã,kwãʔã,yes,single-word
V_go_2nd_sg_inf_FUT_02_spkrJS.xml,V_go_2nd_sg_inf_FUT_02_spkrJS.wav,2,0,0.87,kuun,ũː˥,ũː,ũː,yes,single-word
V_go_3rd_pl_form_all_03_04_JS.xml,V_go_3rd_pl_form_all_03_04_JS.wav,1,0,1.19,kuun,ũː↗ŋ,ũːŋ,ũːŋ,yes,single-word
V_go_3rd_pl_form_all_03_04_JS.xml,V_go_3rd_pl_form_all_03_04_JS.wav,2,1.19,2.65,kuun,↗ũːŋk̬,ũːŋk̬,ũːŋk̬,yes,single-word
V_go_3rd_pl_form_all_FUT_02_spkrJS.xml,V_go_3rd_pl_form_all_FUT_02_spkrJS.wav,2,0,1.19,kunko'on,ũː˥k̬õ˥ʔ˩õ,ũːk̬õʔõ,ũːk̬õʔõ,yes,single-word
V_go_3rd_pl_inf_01_spkrJS.xml,V_go_3rd_pl_inf_01_spkrJS.wav,1,0,1.16,tsita,tsi˥t̪a˥,tsit̪a,t͡sit̪a,yes,single-word
V_go_3rd_sg_form_f_FUT_01_spkrJS.xml,V_go_3rd_sg_form_f_FUT_01_spkrJS.wav,1,0,1.09,kun,ũ↗,ũ,ũ,yes,single-word
V_go_3s_form_m_FUT_01_02_JS.xml,V_go_3s_form_m_FUT_01_02_JS.wav,1,0,1.19,kunko'on,ũː˥k̬õ˥ʔo˩,ũːk̬õʔo,ũːk̬õʔo,yes,single-word
V_jump_1st_sg_FUT_01_spkrTS.xml,V_jump_1st_sg_FUT_01_spkrTS.wav,1,0,1.26,kunkanta,ũː↗↘k̬a˩nd̪a˩,ũːk̬and̪a,ũːk̬and̪a,yes,single-word
V_jump_3rd_sg_inf_01_spkrJS.xml,V_jump_3rd_sg_inf_01_spkrJS.wav,1,0,0.74,kanti,kʰa˥nd̪i↘,kʰand̪i,kʰand̪i,yes,single-word
V_jump_3rd_sg_inf_FUT_03_spkrJS.xml,V_jump_3rd_sg_inf_FUT_03_spkrJS.wav,1,0,0.94,kuun,ũː↗,ũː,ũː,yes,single-word
V_kill_01_spkrJS.xml,V_kill_01_spkrJS.wav,1,0,0.63,ka'ni,ka˧ʔni↗,kaʔni,kaʔni,yes,single-word
V_kill_02_spkrJS.xml,V_kill_02_spkrJS.wav,1,0,0.64,ka'ni,ka˥ʔnĩ˥,kaʔnĩ,kaʔnĩ,yes,single-word
V_read_01_spkrJS.xml,V_read_01_spkrJS.wav,1,0,0.62,ka'vi,ka˧ʔvi˥,kaʔvi,kaʔvi,yes,single-word
V_read_02_spkrJS.xml,V_read_02_spkrJS.wav,1,0,0.61,ka'vi,kʰa˧ʔvi˥,kʰaʔvi,kʰaʔvi,yes,single-word
V_run_01_JS.xml,V_run_01_JS.wav,1,0,1.12,sketa,,,,no,single-word
V_run_02_spkrJS.xml,V_run_02_spkrJS.wav,1,0,0.98,sketa,skɛ˧ta˩,skɛta,skɛta,yes,single-word
V_run_1st_pl_01_02_spkrJS.xml,V_run_1st_pl_01_02_spkrJS.wav,1,0,1.38,sketa,skɛ˧t̪a˩,skɛt̪a,skɛt̪a,yes,single-word
V_run_1st_pl_01_02_spkrJS.xml,V_run_1st_pl_01_02_spkrJS.wav,2,1.38,2.58,sketa,skɛ˧t̪a˩,skɛt̪a,skɛt̪a,yes,single-word
V_run_1st_sg_01_spkrJS.xml,V_run_1st_sg_01_spkrJS.wav,1,0,0.97,sketa̠,skɛ˧taF,skɛtaF,skɛtaF,yes,single-word
V_run_1st_sg_02_spkrJS.xml,V_run_1st_sg_02_spkrJS.wav,1,0,1.01,sketa̠,sk˧ɛtaF,skɛtaF,skɛtaF,yes,single-word
V_run_2nd_pl_form_01_02_spkrJS.xml,V_run_2nd_pl_form_01_02_spkrJS.wav,1,0,1.11,sketa,skɛ˧t̪a˩,skɛt̪a,skɛt̪a,yes,single-word
V_run_2nd_pl_form_01_02_spkrJS.xml,V_run_2nd_pl_form_01_02_spkrJS.wav,2,1.11,2.28,sketa,skɛ˧t̪a˩,skɛt̪a,skɛt̪a,yes,single-word
V_run_2nd_pl_inf_01_spkrJS.xml,V_run_2nd_pl_inf_01_spkrJS.wav,1,0,1.19,sketa,skɛ˧t̪˩a,skɛt̪a,skɛt̪a,yes,single-word
V_run_2nd_sg_form_01_spkrJS.xml,V_run_2nd_sg_form_01_spkrJS.wav,1,0,1.00,sketa,skɛ˧t̪a∙,skɛt̪a,skɛt̪a,yes,single-word
V_run_2nd_sg_inf_01_spkrJS.xml,V_run_2nd_sg_inf_01_spkrJS.wav,1,0,0.96,sketa,skɛ˧t̪a˩,skɛt̪a,skɛt̪a,yes,single-word
V_run_2nd_sg_inf_02_spkrJS.xml,V_run_2nd_sg_inf_02_spkrJS.wav,1,0,1.14,sketa (2S-INF),skɛ˧ta˩,skɛta,skɛta,yes,single-word
V_run_3rd_pl_form_all_01_02_spkrJS.xml,V_run_3rd_pl_form_all_01_02_spkrJS.wav,1,0,1.15,sketa,skɛ˧t̪a˩,skɛt̪a,skɛt̪a,yes,single-word
V_run_3rd_pl_form_all_01_02_spkrJS.xml,V_run_3rd_pl_form_all_01_02_spkrJS.wav,2,1.15,2.31,sketa,sk˧ɛt̪a˩,skɛt̪a,skɛt̪a,yes,single-word
V_run_3rd_pl_inf_01_spkrJS.xml,V_run_3rd_pl_inf_01_spkrJS.wav,1,0,1.38,sketa,skɛ˥t̪a˩,skɛt̪a,skɛt̪a,yes,single-word
V_run_3rd_sg_form_m_01_02_spkrJS.xml,V_run_3rd_sg_form_m_01_02_spkrJS.wav,1,0,0.96,sketa,skɛ˧t̪a˩,skɛt̪a,skɛt̪a,yes,single-word
V_run_3rd_sg_form_m_01_02_spkrJS.xml,V_run_3rd_sg_form_m_01_02_spkrJS.wav,2,0.96,1.92,sketa,skɛ˧t̪a˩,skɛt̪a,skɛt̪a,yes,single-word
V_run_3rd_sg_inf_01_spkrJS.xml,V_run_3rd_sg_inf_01_spkrJS.wav,1,0,1.05,sketi,skɛ˧t̪iR!,skɛt̪iR!,skɛt̪iR!,yes,single-word
V_run_3rd_sg_inf_02_spkrJS.xml,V_run_3rd_sg_inf_02_spkrJS.wav,1,0,0.75,sketi,skɛ˧t̪iF,skɛt̪iF,skɛt̪iF,yes,single-word
V_see_01_02_spkrTS.xml,V_see_01_02_spkrTS.wav,1,0,2.04,kunchee,kũ↘ndʒɛ̰ː↘↗,kũndʒɛ̰ː,kũnd͡ʒɛ̰ɛ̰,yes,single-word
V_see_01_02_spkrTS.xml,V_see_01_02_spkrTS.wav,2,2.04,3.37,kunchee,kũ↘ndʒɛ̰ː↘↗,kũndʒɛ̰ː,kũnd͡ʒɛ̰ɛ̰,yes,single-word
V_shine_02_spkrJS.xml,V_shine_02_spkrJS.wav,1,0,0.87,nchii,ndʒiː↘↗,ndʒiː,nd͡ʒii,yes,single-word
V_sing_01_02_spkrTS.xml,V_sing_01_02_spkrTS.wav,1,0,0.88,kata,ka˧t̪a˧,kat̪a,kat̪a,yes,single-word
V_sing_01_02_spkrTS.xml,V_sing_01_02_spkrTS.wav,2,0.88,1.77,kata,ka˧t̪a˧,kat̪a,kat̪a,yes,single-word
V_sing_3rd_pl_inf_01_spkrJS.xml,V_sing_3rd_pl_inf_01_spkrJS.wav,1,0,1.24,tsita,tsi˥t̪a˥,tsit̪a,t͡sit̪a,yes,single-word
V_sleep_01_spkrJS.xml,V_sleep_01_spkrJS.wav,1,0,0.64,kixi,ki˥ʃi↘,kiʃi,kiʃi,yes,single-word
V_sleep_02_spkrJS.xml,V_sleep_02_spkrJS.wav,1,0,0.64,kixi,ki˥ʃi↘,kiʃi,kiʃi,yes,single-word
V_sleep_1st_sg_01_spkrJS.xml,V_sleep_1st_sg_01_spkrJS.wav,1,0,0.79,kixi,ki˥ʃi↘,kiʃi,kiʃi,yes,single-word
V_sleep_1st_sg_02_spkrJS.xml,V_sleep_1st_sg_02_spkrJS.wav,kixi,0.04,0.47,kixi,ki˥ʃi↘,kiʃi,kiʃi,yes,single-word
V_smell_01_02_03_TS.xml,V_smell_01_02_03_TS.wav,1,0,0.71,tsa'an,tsã˥ʔã̰↘,tsãʔã̰,t͡sãʔã̰,yes,single-word
V_smell_01_02_03_TS.xml,V_smell_01_02_03_TS.wav,2,0.71,1.44,tsa'an,tsã˥ʔã˩,tsãʔã,t͡sãʔã,yes,single-word
V_speak_01_02_03_04_05_TS.xml,V_speak_01_02_03_04_05_TS.wav,1,0,0.88,ka'an,kã̰↗ʔã̰↘,kã̰ʔã̰,kã̰ʔã̰,yes,single-word
V_speak_1st_sg_01_spkrTS.xml,V_speak_1st_sg_01_spkrTS.wav,1,0,0.76,ka'an,kã˥ʔã̰↘,kãʔã̰,kãʔã̰,yes,single-word
V_teach_01_02_03_TS.xml,V_teach_01_02_03_TS.wav,3,1.36,2.06,sna'a,ʃna˥ʔa˩,ʃnaʔa,ʃnaʔa,yes,single-word
V_think_old_01_spkrJS.xml,V_think_old_01_spkrJS.wav,1,0,1.31,ntakanini,nd̪˥aka˥ni˥ʔi˥ni↘,nd̪akaniʔini,nd̪akaniʔini,yes,single-word
V_think_yng_03_spkrJS.xml,V_think_yng_03_spkrJS.wav,1,0,1.03,ntakanini,nd̪a˥k˥ani˥n↘i,nd̪akanini,nd̪akanini,yes,single-word
V_whisper_01_02_TS.xml,V_whisper_01_02_TS.wav,1,0,0.51,kata,ka˧t̪a˧,kat̪a,kat̪a,yes,single-word
V_whisper_01_02_TS.xml,V_whisper_01_02_TS.wav,2,0.51,1.09,kata,ka˧t̪a˧,kat̪a,kat̪a,yes,single-word
V_yell_01_02_spkrTS.xml,V_yell_01_02_spkrTS.wav,1,0,0.64,kana,ka˧na˧,kana,kana,yes,single-word
V_yell_01_02_spkrTS.xml,V_yell_01_02_spkrTS.wav,2,0.64,1.43,kana,ka˧na˧,kana,kana,yes,single-word
WH_Q_what_01_spkrJS.xml,WH_Q_what_01_spkrJS.wav,1,0,0.65,nchi,nʤiː↘,nʤiː,nd͡ʒii,yes,single-word
WH_Q_what_01_spkrTS.xml,WH_Q_what_01_spkrTS.wav,1,0,0.57,nchi,nʤiː↘,nʤiː,nd͡ʒii,yes,single-word
WH_Q_what_02_spkrJS.xml,WH_Q_what_02_spkrJS.wav,1,0,0.61,nchi,,,,no,single-word
WH_Q_what_02_spkrTS.xml,WH_Q_what_02_spkrTS.wav,1,0,0.70,nchi,,,,no,single-word
WH_Q_what_03_spkrTS.xml,WH_Q_what_03_spkrTS.wav,1,0,0.54,nchi,,,,no,single-word
WH_Q_when_01_spkrTS.xml,WH_Q_when_01_spkrTS.wav,1,0,0.70,nchi,nʤi∙,nʤi,nd͡ʒi,yes,single-word
WH_Q_when_02_spkrTS.xml,WH_Q_when_02_spkrTS.wav,1,0,0.78,nchi,nʤi↘,nʤi,nd͡ʒi,yes,single-word
WH_Q_when_03_spkrTS.xml,WH_Q_when_03_spkrTS.wav,1,0,0.63,nchi,,,,no,single-word
WH_Q_where_01_spkrTS.xml,WH_Q_where_01_spkrTS.wav,1,0,0.76,nchii,nʤiː˥,nʤiː,nd͡ʒii,yes,single-word
WH_Q_where_02_spkrTS.xml,WH_Q_where_02_spkrTS.wav,1,0,0.76,nchii,nʤiː˥,nʤiː,nd͡ʒii,yes,single-word
WH_Q_where_04_spkrJS.xml,WH_Q_where_04_spkrJS.wav,1,0,0.87,nchii,nʤĩ:˥,nʤĩ:,nd͡ʒĩ:,yes,single-word
WH_Q_who_01_spkrJS.xml,WH_Q_who_01_spkrJS.wav,1,0,0.53,ana,ã˥nã↘,ãnã,ãnã,yes,single-word
WH_Q_who_01_spkrTS.xml,WH_Q_who_01_spkrTS.wav,1,0,0.55,ana,a↗na↘,ana,ana,yes,single-word
WH_Q_who_02_spkrJS.xml,WH_Q_who_02_spkrJS.wav,1,0,0.68,ana,ã↗nã↘,ãnã,ãnã,yes,single-word
WH_Q_who_02_spkrTS.xml,WH_Q_who_02_spkrTS.wav,1,0,0.59,ana,,,,no,single-word
be_at_home_PRES_1s_01_02_03_TS.xml,be_at_home_PRES_1s_01_02_03_TS.wav,3,7.50,11.49,ntu'u,i↘,i,i,yes,single-word
be_at_home_PST_3s-inf_01_02_03_TS.xml,be_at_home_PST_3s-inf_01_02_03_TS.wav,3,5.28,7.36,ve'e,vɛ˥ʔe↘,vɛʔe,vɛʔe,yes,single-word
body_part_relations_penis_legs_01_02_TS.xml,body_part_relations_penis_legs_01_02_TS.wav,2,3.75,6.92,tisa,t̪i˧sa˩,t̪isa,t̪isa,yes,single-word
cabeza-sombrero_TS.xml,cabeza-sombrero_TS.wav,1,0,1.29,xiní,ʃini↗,ʃini,ʃini,yes,single-word
cabeza-sombrero_TS.xml,cabeza-sombrero_TS.wav,2,1.29,4.61,itiin,int̪ii↘↗,int̪ii,int̪ii,yes,single-word
cabeza-sombrero_TS.xml,cabeza-sombrero_TS.wav,3,4.61,6.13,xini,ʃi˩ni↗,ʃini,ʃini,yes,single-word
cabeza-sombrero_TS.xml,cabeza-sombrero_TS.wav,4,6.13,9.61,itiin,int̪ii↘↗,int̪ii,int̪ii,yes,single-word
s_the_bat_fly_COMPL_enter_COMPL_the_cave_01_02_03_TS.xml,s_the_bat_fly_COMPL_enter_COMPL_the_cave_01_02_03_TS.wav,3,5.38,8.06,kuun,ku˥,ku,ku,yes,single-word
tenate-adobo_TS.xml,tenate-adobo_TS.wav,1,0,1.11,ntoꞌó,ndoʔo↗,ndoʔo,ndoʔo,yes,single-word
tenate-adobo_TS.xml,tenate-adobo_TS.wav,2,1.11,3.31,ntakiꞌan,ndakĩ˥ʔã˩,ndakĩʔã,ndakĩʔã,yes,single-word
tenate-adobo_TS.xml,tenate-adobo_TS.wav,3,3.31,4.69,ntoꞌo,ndoʔo˩,ndoʔo,ndoʔo,yes,single-word
tenate-adobo_TS.xml,tenate-adobo_TS.wav,4,4.69,6.83,ntakiꞌan,ndakĩ˥ʔã˩,ndakĩʔã,ndakĩʔã,yes,single-word
Leccion_01.xml,Leccion_01.wav,,12.81,13.32,nani,naní,nani,nani,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,12.45,12.81,Mee,mẽẽ↗,mẽẽ,mẽẽ,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,13.32,14.41,Octavio,oktáviò,oktavio,oktavio,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,24.59,24.96,ni,ní,ni,ni,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,23.68,24.18,nixi,niʃí,niʃi,niʃi,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,22.93,23.55,meeni,meení,meeni,meeni,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,24.18,24.59,nani,nani,nani,nani,no,sentence-level
Leccion_01.xml,Leccion_01.wav,,22.67,22.93,Cha,tʃa,tʃa,t͡ʃa,no,sentence-level
Leccion_01.xml,Leccion_01.wav,,32.41,32.61,Cha,tʃa,tʃa,t͡ʃa,no,sentence-level
Leccion_01.xml,Leccion_01.wav,,32.61,33.14,meun,meṹ,meũ,meũ,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,33.34,33.77,nixi,niʃí,niʃi,niʃi,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,33.77,34.45,nanu,nanú,nanu,nanu,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,40.84,40.98,A,a,a,a,no,sentence-level
Leccion_01.xml,Leccion_01.wav,,40.98,41.65,kaꞌun,káʔṹ,kaʔũ,kaʔũ,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,41.65,42.21,saꞌan,sã̀ã́,sãã,sãã,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,42.21,42.97,savi,sâví,savi,savi,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,50.00,50.94,Kutuꞌuva,kút̪úʔùβâ,kut̪uʔuβa,kut̪uʔuβa,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,51.19,51.74,saꞌan,sã̀ʔã,sãʔã,sãʔã,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,51.74,52.50,savi,sâví,savi,savi,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,62.79,63.71,Octavio,oktávíô,oktavio,oktavio,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,62.13,62.62,nani,naní,nani,nani,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,61.77,62.13,Mee,meé,mee,mee,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,67.75,68.09,Mee,meé,mee,mee,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,68.76,69.70,Oktavio,oktávíô,oktavio,oktavio,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,68.09,68.58,nani,naní,nani,nani,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,74.20,74.45,Cha,tʃa,tʃa,t͡ʃa,no,sentence-level
Leccion_01.xml,Leccion_01.wav,,74.45,75.03,meeni,meéní,meeni,meeni,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,76.11,76.46,ni,ní,ni,ni,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,75.25,75.67,nixi,niʃí,niʃi,niʃi,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,75.67,76.11,nani,naní,nani,nani,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,81.52,81.77,Cha,tʃa,tʃa,t͡ʃa,no,sentence-level
Leccion_01.xml,Leccion_01.wav,,83.44,83.83,ni,ní,ni,ni,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,83.02,83.44,nani,naní,nani,nani,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,82.59,83.02,nixi,nìʃi,niʃi,niʃi,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,81.77,82.34,meeni,meéní,meeni,meeni,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,88.73,88.92,Cha,tʃa,tʃa,t͡ʃa,no,sentence-level
Leccion_01.xml,Leccion_01.wav,,89.66,90.07,nixi,niʃí,niʃi,niʃi,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,90.07,90.75,nanu,nanú,nanu,nanu,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,88.92,89.41,meun,mẽṹ,mẽũ,mẽũ,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,96.25,96.67,nixi,niʃí,niʃi,niʃi,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,95.31,95.52,Cha,tʃa,tʃa,t͡ʃa,no,sentence-level
Leccion_01.xml,Leccion_01.wav,,96.67,97.35,nanu,nanú,nanu,nanu,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,95.52,96.01,meun,mẽṹ,mẽũ,mẽũ,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,103.21,103.78,saꞌan,sã̂ã̌ꜜ,sãã,sãã,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,102.54,103.21,kaꞌun,kã́ʔũ̌ꜜ,kãʔũ,kãʔũ,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,103.78,104.54,savi,sa᷇vi᷅,savi,savi,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,102.39,102.54,A,a,a,a,no,sentence-level
Leccion_01.xml,Leccion_01.wav,,109.37,109.49,A,a,a,a,no,sentence-level
Leccion_01.xml,Leccion_01.wav,,110.16,110.73,saꞌan,sã᷇ã᷅,sãã,sãã,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,110.73,111.49,savi,sa᷇vi᷅,savi,savi,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,109.49,110.16,kaꞌun,káʔũ᷅,kaʔũ,kaʔũ,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,116.77,117.75,Kutuꞌuva,ku᷅túʔuβa᷇,kutuʔuβa,kutuʔuβa,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,117.99,118.54,saꞌan,sãʔã́,sãʔã,sãʔã,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,118.54,119.28,savi,sa᷇vi᷅,savi,savi,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,125.79,126.37,saꞌan,sãʔã᷅,sãʔã,sãʔã,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,124.58,125.60,kutuꞌuva,ku᷅t̪u᷇ʔuβa᷇,kut̪uʔuβa,kut̪uʔuβa,yes,sentence-level
Leccion_01.xml,Leccion_01.wav,,126.37,127.09,savi,sa᷇vi᷄,savi᷄,savi᷄,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,15.25,15.47,ni,ní,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,15.47,16.13,tata.,t̪áta᷇,t̪ata,t̪ata,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,14.90,15.25,Taku,t̪àku,t̪aku,t̪aku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,23.80,24.52,xito.,ʃito᷇,ʃito,ʃito,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,23.30,23.66,Taku,tàku,taku,taku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,23.66,23.80,níni,ní,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,31.64,31.79,ni,ní,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,31.25,31.64,Taku,tàku,taku,taku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,31.79,32.43,nana.,nána᷇,nana,nana,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,40.65,41.03,Taku,tàku,taku,taku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,41.03,41.19,ni,ní,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,41.19,41.86,xixi.,ʃi˥˧ʃi˥˧,ʃiʃi,ʃiʃi,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,52.02,52.32,luu.,lùu,luu,luu,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,51.02,51.42,Taku,tàku,taku,taku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,51.42,51.54,ni,ní,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,51.54,52.02,mpaa,mpáâ,mpaa,mpaa,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,60.28,60.56,luu.,luu,luu,luu,no,sentence-level
Leccion_02.xml,Leccion_02.wav,,59.71,59.84,ni,ní,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,59.84,60.28,mari,márí,mari,mari,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,59.32,59.71,Taku,tàku,taku,taku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,71.13,71.50,Taku,tàku,taku,taku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,71.75,72.31,tata.,t̪át̪a᷇,t̪at̪a,t̪at̪a,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,71.50,71.64,ni,ní,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,75.07,75.44,Taku,tàku,taku,taku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,75.44,75.58,ni,ní,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,75.69,76.24,tata.,t̪át̪a᷇,t̪at̪a,t̪at̪a,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,79.90,80.24,Taku,tàku,taku,taku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,80.24,80.38,ni,ní,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,80.38,81.06,xito.,ʃít̪o᷇,ʃit̪o,ʃit̪o,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,84.94,85.30,Taku,tàku,taku,taku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,85.44,86.11,xito.,ʃít̪o᷇,ʃit̪o,ʃit̪o,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,85.30,85.44,ni,ní,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,89.96,90.55,nana.,nána᷇,nana,nana,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,89.81,89.96,ni,nǐ,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,89.42,89.81,Taku,tàku,taku,taku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,94.06,94.45,Taku,tàku,taku,taku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,94.60,95.20,nana.,nána᷇,nana,nana,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,94.45,94.60,ni,nǐ,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,98.91,99.30,Taku,tàku,taku,taku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,99.30,99.45,ni,nǐ,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,99.45,100.10,xixi.,ʃi˥˧ʃi˥˧,ʃiʃi,ʃiʃi,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,103.58,103.97,Taku,tàku,taku,taku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,104.12,104.80,xixi.,ʃi˥˧ʃi˥˧,ʃiʃi,ʃiʃi,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,103.97,104.12,ni,nǐ,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,108.64,109.01,Taku,tàku,taku,taku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,109.58,109.82,luu.,lùuꜜ,luu,luu,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,109.01,109.16,ni,nǐ,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,109.16,109.58,mpaa,mpáa᷇,mpaa,mpaa,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,113.98,114.36,Taku,tàku,taku,taku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,114.51,114.93,mpaa,mpáa᷇,mpaa,mpaa,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,114.36,114.51,ni,nǐ,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,114.93,115.20,luu.,lùu,luu,luu,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,120.24,120.65,mari,mári᷇,mari,mari,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,120.65,120.91,luu.,lùu,luu,luu,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,119.73,120.10,Taku,t̪àku,t̪aku,t̪aku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,120.10,120.24,ni,nǐ,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,125.76,125.90,ni,nǐ,ni,ni,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,125.38,125.76,Taku,tàku,taku,taku,yes,sentence-level
Leccion_02.xml,Leccion_02.wav,,126.35,126.59,luu.,lùu,luu,luu,yes,sentence-level
